ID,EAN,Name,Width,Length,Height,Frame width,Folded up height,Folded up projection,Folded down projection,Frame distance from ground,Mounting frame height,Maximum mattress depth,Orientation,Type,Color,Weight,Stock,Package Dimensions,Price GBP,Price EURO,Price USD,Sale Percent,Sale Fix GBP,Sale Fix EURO,Sale Fix USD,Sale Price GBP,Sale Price EURO,Sale Price USD,Category,Backorder,Visibility,Warranty,Description,Product Images,Product Image Alt,Slug,Meta Title,Meta Description
36,5072509899264,European Single Horizontal Studio Bed,2000,900,,2120,1050,410,1210,204,510,300,Horizontal,Studio,Black,,100,,1149,,,30,,,,804,,,Base Beds > Horizontal > Studio,TRUE,Visible,Lifetime on mechanism,"The Studio Wall Bed combines modern minimalist design with practical space-saving functionality. Its clean open-frame construction folds neatly against the wall without the need for a traditional cabinet, making it ideal for apartments, studios, guest rooms and home offices. A gas-assisted lifting mechanism ensures smooth operation, while compatibility with standard mattresses up to approximately 30 cm thick allows you to choose the comfort level that suits you best.",,European Single Horizontal Studio Bed 200x90 Black,european-single-horizontal-studio-bed-200x90,European Single Horizontal Studio Bed 200x90,European Single Horizontal Studio Bed 200x90 - The Studio Wall Bed combines modern minimalist design with practical space-saving functionali Shop now!
37,5099679525333,Small Double Horizontal Studio Bed,1900,1200,,2010,1350,410,1510,204,510,300,Horizontal,Studio,Black,,100,,1199,,,30,,,,839,,,Base Beds > Horizontal > Studio,TRUE,Visible,Lifetime on mechanism,"The Studio Wall Bed combines modern minimalist design with practical space-saving functionality. Its clean open-frame construction folds neatly against the wall without the need for a traditional cabinet, making it ideal for apartments, studios, guest rooms and home offices. A gas-assisted lifting mechanism ensures smooth operation, while compatibility with standard mattresses up to approximately 30 cm thick allows you to choose the comfort level that suits you best.",,Small Double Horizontal Studio Bed 190x120 Black,small-double-horizontal-studio-bed-190x120,Small Double Horizontal Studio Bed 190x120,Small Double Horizontal Studio Bed 190x120 - The Studio Wall Bed combines modern minimalist design with practical space-saving functionality Shop now!
38,5085210498450,European Small Double Horizontal Studio Bed,2000,1200,,2110,1350,410,1510,204,510,300,Horizontal,Studio,Black,,100,,1249,,,30,,,,874,,,Base Beds > Horizontal > Studio,TRUE,Visible,Lifetime on mechanism,"The Studio Wall Bed combines modern minimalist design with practical space-saving functionality. Its clean open-frame construction folds neatly against the wall without the need for a traditional cabinet, making it ideal for apartments, studios, guest rooms and home offices. A gas-assisted lifting mechanism ensures smooth operation, while compatibility with standard mattresses up to approximately 30 cm thick allows you to choose the comfort level that suits you best.",,European Small Double Horizontal Studio Bed 200x120 Black,european-small-double-horizontal-studio-bed-200x120,European Small Double Horizontal Studio Bed 200x120,European Small Double Horizontal Studio Bed 200x120 - The Studio Wall Bed combines modern minimalist design with practical space-saving func Shop now!
39,5052758044232,Double Horizontal Studio Bed,1900,1350,,2010,1510,410,1670,204,510,300,Horizontal,Studio,Black,,100,,1299,,,30,,,,909,,,Base Beds > Horizontal > Studio,TRUE,Visible,Lifetime on mechanism,"The Studio Wall Bed combines modern minimalist design with practical space-saving functionality. Its clean open-frame construction folds neatly against the wall without the need for a traditional cabinet, making it ideal for apartments, studios, guest rooms and home offices. A gas-assisted lifting mechanism ensures smooth operation, while compatibility with standard mattresses up to approximately 30 cm thick allows you to choose the comfort level that suits you best.",,Double Horizontal Studio Bed 190x135 Black,double-horizontal-studio-bed-190x135,Double Horizontal Studio Bed 190x135,Double Horizontal Studio Bed 190x135 - The Studio Wall Bed combines modern minimalist design with practical space-saving functionality. Its  Shop now!
40,5092958384728,European Double Horizontal Studio Bed,1900,1400,,2010,1560,410,1720,204,510,300,Horizontal,Studio,Black,,100,,1299,,,30,,,,909,,,Base Beds > Horizontal > Studio,TRUE,Visible,Lifetime on mechanism,"The Studio Wall Bed combines modern minimalist design with practical space-saving functionality. Its clean open-frame construction folds neatly against the wall without the need for a traditional cabinet, making it ideal for apartments, studios, guest rooms and home offices. A gas-assisted lifting mechanism ensures smooth operation, while compatibility with standard mattresses up to approximately 30 cm thick allows you to choose the comfort level that suits you best.",,European Double Horizontal Studio Bed 190x140 Black,european-double-horizontal-studio-bed-190x140,European Double Horizontal Studio Bed 190x140,European Double Horizontal Studio Bed 190x140 - The Studio Wall Bed combines modern minimalist design with practical space-saving functional Shop now!
41,5026982347082,European Double Long Horizontal Studio Bed,2000,1400,,2120,1560,410,1720,204,510,300,Horizontal,Studio,Black,,100,,1399,,,30,,,,979,,,Base Beds > Horizontal > Studio,TRUE,Visible,Lifetime on mechanism,"The Studio Wall Bed combines modern minimalist design with practical space-saving functionality. Its clean open-frame construction folds neatly against the wall without the need for a traditional cabinet, making it ideal for apartments, studios, guest rooms and home offices. A gas-assisted lifting mechanism ensures smooth operation, while compatibility with standard mattresses up to approximately 30 cm thick allows you to choose the comfort level that suits you best.",,European Double Long Horizontal Studio Bed 200x140 Black,european-double-long-horizontal-studio-bed-200x140,European Double Long Horizontal Studio Bed 200x140,European Double Long Horizontal Studio Bed 200x140 - The Studio Wall Bed combines modern minimalist design with practical space-saving funct Shop now!
42,5086224659117,King Horizontal Studio Bed,2000,1500,,2120,1650,410,1810,204,510,300,Horizontal,Studio,Black,,100,,1399,,,30,,,,979,,,Base Beds > Horizontal > Studio,TRUE,Visible,Lifetime on mechanism,"The Studio Wall Bed combines modern minimalist design with practical space-saving functionality. Its clean open-frame construction folds neatly against the wall without the need for a traditional cabinet, making it ideal for apartments, studios, guest rooms and home offices. A gas-assisted lifting mechanism ensures smooth operation, while compatibility with standard mattresses up to approximately 30 cm thick allows you to choose the comfort level that suits you best.",,King Horizontal Studio Bed 200x150 Black,king-horizontal-studio-bed-200x150,King Horizontal Studio Bed 200x150,King Horizontal Studio Bed 200x150 - The Studio Wall Bed combines modern minimalist design with practical space-saving functionality. Its cl Shop now!
43,5092082864246,European King Horizontal Studio Bed,2000,1600,,2120,1750,410,1910,204,510,300,Horizontal,Studio,Black,,100,,1499,,,30,,,,1049,,,Base Beds > Horizontal > Studio,TRUE,Visible,Lifetime on mechanism,"The Studio Wall Bed combines modern minimalist design with practical space-saving functionality. Its clean open-frame construction folds neatly against the wall without the need for a traditional cabinet, making it ideal for apartments, studios, guest rooms and home offices. A gas-assisted lifting mechanism ensures smooth operation, while compatibility with standard mattresses up to approximately 30 cm thick allows you to choose the comfort level that suits you best.",,European King Horizontal Studio Bed 200x160 Black,european-king-horizontal-studio-bed-200x160,European King Horizontal Studio Bed 200x160,European King Horizontal Studio Bed 200x160 - The Studio Wall Bed combines modern minimalist design with practical space-saving functionalit Shop now!
44,5000978000807,Super King Horizontal Studio Bed,2000,1800,,2120,1950,410,2010,204,510,300,Horizontal,Studio,Black,,100,,1599,,,30,,,,1119,,,Base Beds > Horizontal > Studio,TRUE,Visible,Lifetime on mechanism,"The Studio Wall Bed combines modern minimalist design with practical space-saving functionality. Its clean open-frame construction folds neatly against the wall without the need for a traditional cabinet, making it ideal for apartments, studios, guest rooms and home offices. A gas-assisted lifting mechanism ensures smooth operation, while compatibility with standard mattresses up to approximately 30 cm thick allows you to choose the comfort level that suits you best.",,Super King Horizontal Studio Bed 200x180 Black,super-king-horizontal-studio-bed-200x180,Super King Horizontal Studio Bed 200x180,Super King Horizontal Studio Bed 200x180 - The Studio Wall Bed combines modern minimalist design with practical space-saving functionality.  Shop now!
45,5057042874105,Small Single Vertical Classic MORPHY™ Bed,760,1900,,860,1935,400,2050,204,510,300,Vertical,Classic,Black,,100,,749,,,,,,,,,,MORPHY™ Beds > Vertical > Classic,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,Small Single Vertical Classic MORPHY™ Bed 76x190 Black,small-single-vertical-classic-morphy-bed-76x190,Small Single Vertical Classic MORPHY™ Bed 76x190,Small Single Vertical Classic MORPHY™ Bed 76x190 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing s Shop now!
46,5088890872232,Small Single XL Vertical Classic MORPHY™ Bed,800,1900,,900,1935,400,2050,204,510,300,Vertical,Classic,Black,,100,,749,,,,,,,,,,MORPHY™ Beds > Vertical > Classic,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,Small Single XL Vertical Classic MORPHY™ Bed 80x190 Black,small-single-xl-vertical-classic-morphy-bed-80x190,Small Single XL Vertical Classic MORPHY™ Bed 80x190,Small Single XL Vertical Classic MORPHY™ Bed 80x190 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changin Shop now!
47,5096802828596,Small Single XL Long Vertical Classic MORPHY™ Bed,800,2000,,900,2035,400,2150,204,510,300,Vertical,Classic,Black,,100,,749,,,,,,,,,,MORPHY™ Beds > Vertical > Classic,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,Small Single XL Long Vertical Classic MORPHY™ Bed 80x200 Black,small-single-xl-long-vertical-classic-morphy-bed-80x200,Small Single XL Long Vertical Classic MORPHY™ Bed 80x200,Small Single XL Long Vertical Classic MORPHY™ Bed 80x200 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to ch Shop now!
